0,1,43195,43207,,,,,,,
0,1,43196,43201,,,,,,,
0,1,43197,43212,,,,,,,
0,1,43198,43212,,,,,,,
0,1,43199,43212,,,,,,,
0,1,43400,43413,,,,,,,
0,1,43401,43407,,,,,,,
0,1,43404,43412,,,,,,,
0,1,43403,43410,,,,,,,
0,1,43404,43415,,,,,,,
0,1,43405,43412,,,,,,,
0,1,43406,43418,,,,,,,
0,1,43407,43413,,,,,,,
0,1,43408,43422,,,,,,,
0,1,43409,43423,,,,,,,
0,1,43410,43415,,,,,,,
0,1,43411,43422,,,,,,,
0,1,43414,43428,,,,,,,
0,1,43413,43422,,,,,,,
0,1,43414,43420,,,,,,,
0,1,43415,43430,,,,,,,
0,1,43416,43427,,,,,,,
0,1,43417,43423,,,,,,,
0,1,43418,43429,,,,,,,
0,1,43419,43425,,,,,,,
0,1,43440,43450,,,,,,,
0,1,43441,43448,,,,,,,
0,1,43444,43450,,,,,,,
0,1,43443,43458,,,,,,,
0,1,43444,43456,,,,,,,
0,1,43445,43456,,,,,,,
0,1,43446,43453,,,,,,,
0,1,43447,43459,,,,,,,
0,1,43448,43459,,,,,,,
0,1,43449,43457,,,,,,,
0,1,43430,43444,,,,,,,
0,1,43431,43442,,,,,,,
0,1,43434,43446,,,,,,,
0,1,43433,43443,,,,,,,
0,1,43434,43440,,,,,,,
0,1,43435,43449,,,,,,,
0,1,43436,43450,,,,,,,
0,1,43437,43444,,,,,,,
0,1,43438,43449,,,,,,,
0,1,43439,43450,,,,,,,
0,1,43440,43452,,,,,,,
0,1,43441,43447,,,,,,,
0,1,43444,43449,,,,,,,
0,1,43443,43455,,,,,,,
0,1,43444,43450,,,,,,,
0,1,43445,43459,,,,,,,
0,1,43446,43451,,,,,,,
0,1,43447,43462,,,,,,,
0,1,43448,43461,,,,,,,
0,1,43449,43454,,,,,,,
0,1,43450,43464,,,,,,,
0,1,43451,43458,,,,,,,
0,1,43454,43467,,,,,,,
0,1,43453,43463,,,,,,,
0,1,43454,43464,,,,,,,
0,1,43455,43466,,,,,,,
0,1,43456,43470,,,,,,,
0,1,43457,43468,,,,,,,
0,1,43458,43472,,,,,,,
0,1,43459,43472,,,,,,,
0,1,43460,43469,,,,,,,
0,1,43461,43470,,,,,,,
0,1,43464,43478,,,,,,,
0,1,43463,43474,,,,,,,
0,1,43464,43472,,,,,,,
0,1,43465,43470,,,,,,,
0,1,43466,43480,,,,,,,
0,1,43467,43481,,,,,,,
0,1,43468,43480,,,,,,,
0,1,43469,43484,,,,,,,
0,1,43470,43482,,,,,,,
0,1,43471,43476,,,,,,,
0,1,43474,43485,,,,,,,
0,1,43473,43486,,,,,,,
0,1,43474,43484,,,,,,,
0,1,43475,43483,,,,,,,
0,1,43476,43485,,,,,,,
0,1,43477,43483,,,,,,,
0,1,43478,43490,,,,,,,
0,1,43479,43485,,,,,,,
0,1,43480,43487,,,,,,,
0,1,43481,43487,,,,,,,
0,1,43484,43496,,,,,,,
0,1,43483,43494,,,,,,,
0,1,43484,43499,,,,,,,
0,1,43485,43499,,,,,,,
0,1,43486,43499,,,,,,,
0,1,43487,43496,,,,,,,
0,1,43488,43498,,,,,,,
0,1,43489,43502,,,,,,,
0,1,43490,43500,,,,,,,
0,1,43491,43499,,,,,,,
0,1,43494,43505,,,,,,,
0,1,43493,43503,,,,,,,
0,1,43494,43506,,,,,,,
0,1,43495,43509,,,,,,,
0,1,43496,43508,,,,,,,
0,1,43497,43505,,,,,,,
0,1,43498,43507,,,,,,,
0,1,43499,43509,,,,,,,
0,1,43300,43309,,,,,,,
0,1,43301,43314,,,,,,,
0,1,43304,43314,,,,,,,
0,1,43303,43317,,,,,,,
0,1,43304,43314,,,,,,,
0,1,43305,43318,,,,,,,
0,1,43306,43319,,,,,,,
0,1,43307,43313,,,,,,,
0,1,43308,43317,,,,,,,
0,1,43309,43324,,,,,,,
0,1,43310,43321,,,,,,,
0,1,43311,43320,,,,,,,
0,1,43314,43328,,,,,,,
0,1,43313,43319,,,,,,,
0,1,43314,43326,,,,,,,
0,1,43315,43329,,,,,,,
0,1,43316,43326,,,,,,,
0,1,43317,43323,,,,,,,
0,1,43318,43324,,,,,,,
0,1,43319,43334,,,,,,,
0,1,43340,43347,,,,,,,
0,1,43341,43351,,,,,,,
0,1,43344,43358,,,,,,,
0,1,43343,43351,,,,,,,
0,1,43344,43354,,,,,,,
0,1,43345,43351,,,,,,,
0,1,43346,43361,,,,,,,
0,1,43347,43357,,,,,,,
0,1,43348,43362,,,,,,,
0,1,43349,43358,,,,,,,
0,1,43330,43337,,,,,,,
0,1,43331,43342,,,,,,,
0,1,43334,43341,,,,,,,
0,1,43333,43343,,,,,,,
0,1,43334,43340,,,,,,,
0,1,43335,43341,,,,,,,
0,1,43336,43348,,,,,,,
0,1,43337,43344,,,,,,,
0,1,43338,43350,,,,,,,
0,1,43339,43352,,,,,,,
0,1,43340,43349,,,,,,,
0,1,43341,43350,,,,,,,
0,1,43344,43351,,,,,,,
0,1,43343,43349,,,,,,,
0,1,43344,43354,,,,,,,
0,1,43345,43351,,,,,,,
0,1,43346,43359,,,,,,,
0,1,43347,43358,,,,,,,
0,1,43348,43361,,,,,,,
0,1,43349,43361,,,,,,,
0,1,43350,43360,,,,,,,
0,1,43351,43362,,,,,,,
0,1,43354,43362,,,,,,,
0,1,43353,43359,,,,,,,
0,1,43354,43366,,,,,,,
0,1,43355,43370,,,,,,,
0,1,43356,43361,,,,,,,
0,1,43357,43370,,,,,,,
0,1,43358,43367,,,,,,,
0,1,43359,43368,,,,,,,
0,1,43360,43372,,,,,,,
0,1,43361,43368,,,,,,,
0,1,43364,43375,,,,,,,
0,1,43363,43374,,,,,,,
0,1,43364,43374,,,,,,,
0,1,43365,43376,,,,,,,
0,1,43366,43381,,,,,,,
0,1,43367,43382,,,,,,,
0,1,43368,43380,,,,,,,
0,1,43369,43376,,,,,,,
0,1,43370,43379,,,,,,,
0,1,43371,43380,,,,,,,
0,1,43374,43380,,,,,,,
0,1,43373,43388,,,,,,,
0,1,43374,43389,,,,,,,
0,1,43375,43381,,,,,,,
0,1,43376,43391,,,,,,,
0,1,43377,43384,,,,,,,
0,1,43378,43387,,,,,,,
0,1,43379,43393,,,,,,,
0,1,43380,43389,,,,,,,
0,1,43381,43386,,,,,,,
0,1,43384,43395,,,,,,,
0,1,43383,43395,,,,,,,
0,1,43384,43393,,,,,,,
0,1,43385,43392,,,,,,,
0,1,43386,43392,,,,,,,
0,1,43387,43401,,,,,,,
0,1,43388,43402,,,,,,,
0,1,43389,43401,,,,,,,
0,1,43390,43403,,,,,,,
0,1,43391,43401,,,,,,,
0,1,43394,43407,,,,,,,
0,1,43393,43398,,,,,,,
0,1,43394,43406,,,,,,,
0,1,43395,43410,,,,,,,
0,1,43396,43409,,,,,,,
0,1,43397,43402,,,,,,,
0,1,43398,43413,,,,,,,
0,1,43399,43409,,,,,,,
0,1,43400,43409,,,,,,,
0,1,43401,43411,,,,,,,
0,1,43404,43416,,,,,,,
0,1,43403,43412,,,,,,,
0,1,43404,43414,,,,,,,
0,1,43405,43412,,,,,,,
0,1,43406,43419,,,,,,,
0,1,43407,43421,,,,,,,
0,1,43408,43418,,,,,,,
0,1,43409,43422,,,,,,,
0,1,43410,43422,,,,,,,
0,1,43411,43419,,,,,,,
0,1,43414,43423,,,,,,,
0,1,43413,43423,,,,,,,
0,1,43414,43421,,,,,,,
0,1,43415,43427,,,,,,,
0,1,43416,43423,,,,,,,
0,1,43417,43422,,,,,,,
0,1,43418,43429,,,,,,,
0,1,43419,43429,,,,,,,
0,1,43440,43448,,,,,,,
0,1,43441,43450,,,,,,,
0,1,43444,43457,,,,,,,
0,1,43443,43450,,,,,,,
0,1,43444,43456,,,,,,,
0,1,43445,43455,,,,,,,
0,1,43446,43460,,,,,,,
0,1,43447,43457,,,,,,,
0,1,43448,43463,,,,,,,
0,1,43449,43461,,,,,,,
0,1,43430,43443,,,,,,,
0,1,43431,43442,,,,,,,
0,1,43434,43445,,,,,,,
0,1,43433,43445,,,,,,,
0,1,43434,43442,,,,,,,
0,1,43435,43446,,,,,,,
0,1,43436,43450,,,,,,,
0,1,43437,43445,,,,,,,
0,1,43438,43447,,,,,,,
0,1,43439,43448,,,,,,,
0,1,43440,43452,,,,,,,
0,1,43441,43447,,,,,,,
0,1,43444,43457,,,,,,,
0,1,43443,43456,,,,,,,
0,1,43444,43459,,,,,,,
0,1,43445,43456,,,,,,,
0,1,43446,43455,,,,,,,
0,1,43447,43457,,,,,,,
0,1,43448,43460,,,,,,,
0,1,43449,43459,,,,,,,
0,1,43450,43461,,,,,,,
0,1,43451,43466,,,,,,,
0,1,43454,43460,,,,,,,
0,1,43453,43462,,,,,,,
0,1,43454,43464,,,,,,,
0,1,43455,43470,,,,,,,
0,1,43456,43461,,,,,,,
0,1,43457,43463,,,,,,,
0,1,43458,43465,,,,,,,
0,1,43459,43472,,,,,,,
0,1,43460,43466,,,,,,,
0,1,43461,43470,,,,,,,
0,1,43464,43470,,,,,,,
0,1,43463,43478,,,,,,,
0,1,43464,43478,,,,,,,
0,1,43465,43474,,,,,,,
0,1,43466,43475,,,,,,,
0,1,43467,43476,,,,,,,
0,1,43468,43477,,,,,,,
0,1,43469,43484,,,,,,,
0,1,43470,43479,,,,,,,
0,1,43471,43480,,,,,,,
0,1,43474,43481,,,,,,,
0,1,43473,43478,,,,,,,
0,1,43474,43479,,,,,,,
0,1,43475,43489,,,,,,,
0,1,43476,43483,,,,,,,
0,1,43477,43492,,,,,,,
0,1,43478,43484,,,,,,,
0,1,43479,43487,,,,,,,
0,1,43480,43491,,,,,,,
0,1,43481,43494,,,,,,,
0,1,43484,43494,,,,,,,
0,1,43483,43494,,,,,,,
0,1,43484,43491,,,,,,,
0,1,43485,43499,,,,,,,
0,1,43486,43500,,,,,,,
0,1,43487,43496,,,,,,,
0,1,43488,43494,,,,,,,
0,1,43489,43496,,,,,,,
0,1,43490,43498,,,,,,,
0,1,43491,43504,,,,,,,
0,1,43494,43501,,,,,,,
0,1,43493,43508,,,,,,,
0,1,43494,43508,,,,,,,
0,1,43495,43504,,,,,,,
0,1,43496,43504,,,,,,,
0,1,43497,43509,,,,,,,
0,1,43498,43508,,,,,,,
0,1,43499,43514,,,,,,,
0,1,43500,43505,,,,,,,
0,1,43501,43511,,,,,,,
0,1,43504,43519,,,,,,,
0,1,43503,43516,,,,,,,
0,1,43504,43519,,,,,,,
0,1,43505,43518,,,,,,,
0,1,43506,43512,,,,,,,
0,1,43507,43515,,,,,,,
0,1,43508,43513,,,,,,,
0,1,43509,43522,,,,,,,
0,1,43510,43517,,,,,,,
0,1,43511,43517,,,,,,,
0,1,43514,43523,,,,,,,
0,1,43513,43527,,,,,,,
0,1,43514,43525,,,,,,,
0,1,43515,43526,,,,,,,
0,1,43516,43527,,,,,,,
0,1,43517,43523,,,,,,,
0,1,43518,43533,,,,,,,
0,1,43519,43530,,,,,,,
0,1,43540,43545,,,,,,,
0,1,43541,43549,,,,,,,
0,1,43544,43553,,,,,,,
0,1,43543,43551,,,,,,,
0,1,43544,43555,,,,,,,
0,1,43545,43555,,,,,,,
0,1,43546,43557,,,,,,,
0,1,43547,43552,,,,,,,
0,1,43548,43555,,,,,,,
0,1,43549,43561,,,,,,,
0,1,43530,43539,,,,,,,
0,1,43531,43540,,,,,,,
0,1,43534,43540,,,,,,,
0,1,43533,43542,,,,,,,
0,1,43534,43546,,,,,,,
0,1,43535,43547,,,,,,,
0,1,43536,43543,,,,,,,
0,1,43537,43551,,,,,,,
0,1,43538,43547,,,,,,,
0,1,43539,43545,,,,,,,
0,1,43540,43548,,,,,,,
0,1,43541,43554,,,,,,,
0,1,43544,43552,,,,,,,
0,1,43543,43555,,,,,,,
0,1,43544,43551,,,,,,,
0,1,43545,43556,,,,,,,
0,1,43546,43557,,,,,,,
0,1,43547,43560,,,,,,,
0,1,43548,43557,,,,,,,
0,1,43549,43555,,,,,,,
0,1,43550,43559,,,,,,,
0,1,43551,43562,,,,,,,
0,1,43554,43565,,,,,,,
0,1,43553,43560,,,,,,,
0,1,43554,43563,,,,,,,
0,1,43555,43561,,,,,,,
0,1,43556,43561,,,,,,,
0,1,43557,43565,,,,,,,
0,1,43558,43565,,,,,,,
0,1,43559,43570,,,,,,,
0,1,43560,43572,,,,,,,
0,1,43561,43569,,,,,,,
0,1,43564,43572,,,,,,,
0,1,43563,43570,,,,,,,
0,1,43564,43576,,,,,,,
0,1,43565,43570,,,,,,,
0,1,43566,43573,,,,,,,
0,1,43567,43578,,,,,,,
0,1,43568,43575,,,,,,,
0,1,43569,43578,,,,,,,
0,1,43570,43585,,,,,,,
0,1,43571,43578,,,,,,,
0,1,43574,43581,,,,,,,
0,1,43573,43584,,,,,,,
0,1,43574,43583,,,,,,,
0,1,43575,43588,,,,,,,
0,1,43576,43585,,,,,,,
0,1,43577,43582,,,,,,,
0,1,43578,43589,,,,,,,
0,1,43579,43584,,,,,,,
0,1,43580,43593,,,,,,,
0,1,43581,43590,,,,,,,
0,1,43584,43590,,,,,,,
0,1,43583,43597,,,,,,,
0,1,43584,43592,,,,,,,
0,1,43585,43591,,,,,,,
0,1,43586,43600,,,,,,,
0,1,43587,43597,,,,,,,
0,1,43588,43594,,,,,,,
0,1,43589,43604,,,,,,,
0,1,43590,43596,,,,,,,
0,1,43591,43603,,,,,,,
0,1,43594,43609,,,,,,,
0,1,43593,43599,,,,,,,
0,1,43594,43602,,,,,,,
0,1,43595,43603,,,,,,,
0,1,43596,43611,,,,,,,
0,1,43597,43611,,,,,,,
0,1,43598,43606,,,,,,,
0,1,43599,43608,,,,,,,
0,1,43600,43611,,,,,,,
0,1,43601,43613,,,,,,,
0,1,43604,43616,,,,,,,
0,1,43603,43614,,,,,,,
0,1,43604,43611,,,,,,,
0,1,43605,43618,,,,,,,
0,1,43606,43611,,,,,,,
0,1,43607,43612,,,,,,,
0,1,43608,43615,,,,,,,
0,1,43609,43620,,,,,,,
0,1,43610,43615,,,,,,,
0,1,43611,43616,,,,,,,
0,1,43614,43623,,,,,,,
0,1,43613,43622,,,,,,,
0,1,43614,43628,,,,,,,
0,1,43615,43621,,,,,,,
0,1,43616,43628,,,,,,,
0,1,43617,43626,,,,,,,
0,1,43618,43627,,,,,,,
0,1,43619,43628,,,,,,,
0,1,43640,43654,,,,,,,
0,1,43641,43656,,,,,,,
0,1,43644,43659,,,,,,,
0,1,43643,43656,,,,,,,
0,1,43644,43659,,,,,,,
0,1,43645,43657,,,,,,,
0,1,43646,43657,,,,,,,
0,1,43647,43652,,,,,,,
0,1,43648,43662,,,,,,,
0,1,43649,43657,,,,,,,
0,1,43630,43642,,,,,,,
0,1,43631,43643,,,,,,,
0,1,43634,43647,,,,,,,
0,1,43633,43646,,,,,,,
0,1,43634,43641,,,,,,,
0,1,43635,43645,,,,,,,
0,1,43636,43644,,,,,,,
0,1,43637,43647,,,,,,,
0,1,43638,43644,,,,,,,
0,1,43639,43647,,,,,,,
0,1,43640,43654,,,,,,,
0,1,43641,43653,,,,,,,
0,1,43644,43657,,,,,,,
0,1,43643,43650,,,,,,,
0,1,43644,43649,,,,,,,
0,1,43645,43660,,,,,,,
0,1,43646,43656,,,,,,,
0,1,43647,43656,,,,,,,
0,1,43648,43658,,,,,,,
0,1,43649,43661,,,,,,,
0,1,43650,43655,,,,,,,
0,1,43651,43656,,,,,,,
0,1,43654,43659,,,,,,,
0,1,43653,43658,,,,,,,
0,1,43654,43667,,,,,,,
0,1,43655,43661,,,,,,,
0,1,43656,43670,,,,,,,
0,1,43657,43669,,,,,,,
0,1,43658,43669,,,,,,,
0,1,43659,43674,,,,,,,
0,1,43660,43666,,,,,,,
0,1,43661,43670,,,,,,,
0,1,43664,43678,,,,,,,
0,1,43663,43669,,,,,,,
0,1,43664,43676,,,,,,,
0,1,43665,43670,,,,,,,
0,1,43666,43681,,,,,,,
0,1,43667,43680,,,,,,,
0,1,43668,43676,,,,,,,
0,1,43669,43684,,,,,,,
0,1,43670,43678,,,,,,,
0,1,43671,43681,,,,,,,
0,1,43674,43680,,,,,,,
0,1,43673,43680,,,,,,,
0,1,43674,43679,,,,,,,
0,1,43675,43685,,,,,,,
0,1,43676,43681,,,,,,,
0,1,43677,43685,,,,,,,
0,1,43678,43688,,,,,,,
0,1,43679,43686,,,,,,,
0,1,43680,43690,,,,,,,
0,1,43681,43688,,,,,,,
0,1,43684,43693,,,,,,,
0,1,43683,43698,,,,,,,
0,1,43684,43699,,,,,,,
0,1,43685,43694,,,,,,,
0,1,43686,43695,,,,,,,
0,1,43687,43702,,,,,,,
0,1,43688,43698,,,,,,,
0,1,43689,43697,,,,,,,
0,1,43690,43698,,,,,,,
0,1,43691,43700,,,,,,,
0,1,43694,43702,,,,,,,
0,1,43693,43707,,,,,,,
0,1,43694,43707,,,,,,,
0,1,43695,43706,,,,,,,
0,1,43696,43707,,,,,,,
0,1,43697,43705,,,,,,,
0,1,43698,43710,,,,,,,
0,1,43699,43713,,,,,,,
0,1,43700,43713,,,,,,,
0,1,43701,43710,,,,,,,
0,1,43704,43710,,,,,,,
0,1,43703,43708,,,,,,,
0,1,43704,43712,,,,,,,
0,1,43705,43712,,,,,,,
0,1,43706,43715,,,,,,,
0,1,43707,43719,,,,,,,
0,1,43708,43713,,,,,,,
0,1,43709,43720,,,,,,,
0,1,43710,43721,,,,,,,
0,1,43711,43725,,,,,,,
0,1,43714,43726,,,,,,,
0,1,43713,43728,,,,,,,
0,1,43714,43728,,,,,,,
0,1,43715,43729,,,,,,,
0,1,43716,43729,,,,,,,
0,1,43717,43726,,,,,,,
0,1,43718,43723,,,,,,,
0,1,43719,43733,,,,,,,
0,1,43740,43745,,,,,,,
0,1,43741,43756,,,,,,,
0,1,43744,43751,,,,,,,
0,1,43743,43751,,,,,,,
0,1,43744,43758,,,,,,,
0,1,43745,43755,,,,,,,
0,1,43746,43757,,,,,,,
0,1,43747,43754,,,,,,,
0,1,43748,43762,,,,,,,
0,1,43749,43754,,,,,,,
0,1,43730,43735,,,,,,,
0,1,43731,43737,,,,,,,
0,1,43734,43743,,,,,,,
0,1,43733,43747,,,,,,,
0,1,43734,43746,,,,,,,
0,1,43735,43743,,,,,,,
0,1,43736,43742,,,,,,,
0,1,43737,43752,,,,,,,
0,1,43738,43749,,,,,,,
0,1,43739,43752,,,,,,,
0,1,43740,43748,,,,,,,
0,1,43741,43747,,,,,,,
0,1,43744,43753,,,,,,,
0,1,43743,43757,,,,,,,
0,1,43744,43749,,,,,,,
0,1,43745,43751,,,,,,,
0,1,43746,43757,,,,,,,
0,1,43747,43758,,,,,,,
0,1,43748,43753,,,,,,,
0,1,43749,43764,,,,,,,
0,1,43750,43762,,,,,,,
0,1,43751,43761,,,,,,,
0,1,43754,43759,,,,,,,
0,1,43753,43759,,,,,,,
0,1,43754,43769,,,,,,,
0,1,43755,43763,,,,,,,
0,1,43756,43770,,,,,,,
0,1,43757,43762,,,,,,,
0,1,43758,43772,,,,,,,
0,1,43759,43770,,,,,,,
0,1,43760,43770,,,,,,,
0,1,43761,43770,,,,,,,
0,1,43764,43773,,,,,,,
0,1,43763,43768,,,,,,,
0,1,43764,43778,,,,,,,
0,1,43765,43770,,,,,,,
0,1,43766,43780,,,,,,,
0,1,43767,43778,,,,,,,
0,1,43768,43782,,,,,,,
0,1,43769,43776,,,,,,,
0,1,43770,43779,,,,,,,
0,1,43771,43778,,,,,,,
0,1,43774,43784,,,,,,,
0,1,43773,43781,,,,,,,
0,1,43774,43786,,,,,,,
0,1,43775,43785,,,,,,,
0,1,43776,43785,,,,,,,
0,1,43777,43784,,,,,,,
0,1,43778,43788,,,,,,,
0,1,43779,43787,,,,,,,
0,1,43780,43794,,,,,,,
0,1,43781,43796,,,,,,,
0,1,43784,43798,,,,,,,
0,1,43783,43790,,,,,,,
0,1,43784,43793,,,,,,,
0,1,43785,43796,,,,,,,
0,1,43786,43797,,,,,,,
0,1,43787,43801,,,,,,,
0,1,43788,43796,,,,,,,
0,1,43789,43798,,,,,,,
0,1,43790,43796,,,,,,,
0,1,43791,43803,,,,,,,
0,1,43794,43806,,,,,,,
0,1,43793,43800,,,,,,,
0,1,43794,43801,,,,,,,
0,1,43795,43803,,,,,,,
0,1,43796,43811,,,,,,,
0,1,43797,43805,,,,,,,
0,1,43798,43812,,,,,,,
0,1,43799,43812,,,,,,,
0,1,43800,43814,,,,,,,
0,1,43801,43816,,,,,,,
0,1,43804,43817,,,,,,,
0,1,43803,43808,,,,,,,
0,1,43804,43816,,,,,,,
0,1,43805,43819,,,,,,,
0,1,43806,43816,,,,,,,
0,1,43807,43821,,,,,,,
0,1,43808,43814,,,,,,,
0,1,43809,43822,,,,,,,
0,1,43810,43825,,,,,,,
0,1,43811,43823,,,,,,,
0,1,43814,43821,,,,,,,
0,1,43813,43823,,,,,,,
0,1,43814,43827,,,,,,,
0,1,43815,43828,,,,,,,
0,1,43816,43828,,,,,,,
0,1,43817,43824,,,,,,,
0,1,43818,43832,,,,,,,
0,1,43819,43829,,,,,,,
0,1,43840,43846,,,,,,,
0,1,43841,43852,,,,,,,
0,1,43844,43859,,,,,,,
0,1,43843,43854,,,,,,,
0,1,43844,43856,,,,,,,
0,1,43845,43853,,,,,,,
0,1,43846,43851,,,,,,,
0,1,43847,43859,,,,,,,
0,1,43848,43858,,,,,,,
0,1,43849,43864,,,,,,,
0,2,43101,43114,,,,,,,
0,2,43104,43110,,,,,,,
0,2,43103,43109,,,,,,,
0,2,43104,43113,,,,,,,
0,2,43105,43111,,,,,,,
0,2,43106,43120,,,,,,,
0,2,43107,43117,,,,,,,
0,2,43108,43115,,,,,,,
0,2,43109,43120,,,,,,,
0,2,43110,43120,,,,,,,
0,2,43111,43118,,,,,,,
0,2,43114,43128,,,,,,,
0,2,43113,43127,,,,,,,
0,2,43114,43120,,,,,,,
0,2,43115,43120,,,,,,,
0,2,43116,43126,,,,,,,
0,2,43117,43131,,,,,,,
0,2,43118,43126,,,,,,,
0,2,43119,43128,,,,,,,
0,2,43140,43148,,,,,,,
0,2,43141,43156,,,,,,,
0,2,43144,43153,,,,,,,
0,2,43143,43149,,,,,,,
0,2,43144,43156,,,,,,,
0,2,43145,43151,,,,,,,
0,2,43146,43160,,,,,,,
0,2,43147,43152,,,,,,,
0,2,43148,43162,,,,,,,
0,2,43149,43156,,,,,,,
0,2,43130,43138,,,,,,,
0,2,43131,43142,,,,,,,
0,2,43134,43139,,,,,,,
0,2,43133,43140,,,,,,,
0,2,43134,43142,,,,,,,
0,2,43135,43142,,,,,,,
0,2,43136,43148,,,,,,,
0,2,43137,43150,,,,,,,
0,2,43138,43145,,,,,,,
0,2,43139,43152,,,,,,,
0,2,43140,43148,,,,,,,
0,2,43141,43152,,,,,,,
0,2,43144,43156,,,,,,,
0,2,43143,43149,,,,,,,
0,2,43144,43150,,,,,,,
0,2,43145,43155,,,,,,,
0,2,43146,43155,,,,,,,
0,2,43147,43152,,,,,,,
0,2,43148,43158,,,,,,,
0,2,43149,43158,,,,,,,
0,2,43150,43164,,,,,,,
0,2,43151,43164,,,,,,,
0,2,43154,43165,,,,,,,
0,2,43153,43164,,,,,,,
0,2,43154,43159,,,,,,,
0,2,43155,43169,,,,,,,
0,2,43156,43163,,,,,,,
0,2,43157,43168,,,,,,,
0,2,43158,43163,,,,,,,
0,2,43159,43165,,,,,,,
0,2,43160,43171,,,,,,,
0,2,43161,43167,,,,,,,
0,2,43164,43170,,,,,,,
0,2,43163,43173,,,,,,,
0,2,43164,43179,,,,,,,
0,2,43165,43170,,,,,,,
0,2,43166,43173,,,,,,,
0,2,43167,43182,,,,,,,
0,2,43168,43183,,,,,,,
0,2,43169,43183,,,,,,,
0,2,43170,43177,,,,,,,
0,2,43171,43184,,,,,,,
0,2,43174,43181,,,,,,,
0,2,43173,43181,,,,,,,
0,2,43174,43183,,,,,,,
0,2,43175,43183,,,,,,,
0,2,43176,43184,,,,,,,
0,2,43177,43185,,,,,,,
0,2,43178,43187,,,,,,,
0,2,43179,43191,,,,,,,
0,2,43180,43187,,,,,,,
0,2,43181,43193,,,,,,,
0,2,43184,43199,,,,,,,
0,2,43183,43197,,,,,,,
0,2,43184,43198,,,,,,,
0,2,43185,43194,,,,,,,
0,2,43186,43194,,,,,,,
0,2,43187,43200,,,,,,,
0,2,43188,43202,,,,,,,
0,2,43189,43203,,,,,,,
0,2,43190,43199,,,,,,,
0,2,43191,43201,,,,,,,
0,2,43194,43209,,,,,,,
0,2,43193,43200,,,,,,,
0,2,43194,43209,,,,,,,
